NUM_ART;month_of_year;year_of_calendar;QTE_VTE
80126506;1;2020;41.0
80126506;2;2019;138.0
80126506;3;2018;16.0
80126506;3;2019;157.0
80126506;4;2018;144.0
80126506;4;2019;176.0
80126506;5;2018;193.0
80126506;5;2019;164.0
80126506;6;2018;235.0
80126506;6;2019;172.0
80126506;7;2018;225.0
80126506;7;2019;142.0
80126506;8;2018;236.0
80126506;8;2019;183.0
80126506;9;2018;274.0
80126506;9;2019;164.0
80126506;10;2018;244.0
80126506;10;2019;167.0
80126506;11;2018;120.0
80126506;11;2019;326.0
80126506;12;2018;160.0
80126506;12;2019;488.0
80126507;1;2019;24.0
80126507;1;2020;8.0
80126507;2;2019;20.0
80126507;3;2019;23.0
80126507;4;2018;1.0
80126507;4;2019;14.0
80126507;5;2018;4.0
80126507;5;2019;27.0
80126507;6;2018;7.0
80126507;6;2019;16.0
80126507;7;2018;5.0
80126507;7;2019;32.0
80126507;8;2018;9.0
80126507;8;2019;28.0
80126507;9;2018;8.0
80126507;9;2019;36.0
80126507;10;2018;11.0
80126507;10;2019;37.0
80126507;11;2018;16.0
80126507;11;2019;34.0
80126507;12;2018;14.0
80126507;12;2019;54.0
80126509;1;2019;222.0
80126509;1;2020;47.0
80126509;2;2019;239.0
80126509;3;2018;39.0
80126509;3;2019;288.0
80126509;4;2018;143.0
80126509;4;2019;359.0
80126509;5;2018;180.0
80126509;5;2019;348.0
80126509;6;2018;212.0
80126509;6;2019;286.0
80126509;7;2018;170.0
80126509;7;2019;297.0
80126509;8;2018;193.0
80126509;8;2019;322.0
80126509;9;2018;219.0
80126509;9;2019;315.0
80126509;10;2018;236.0
80126509;10;2019;411.0
80126509;11;2018;271.0
80126509;11;2019;465.0
80126509;12;2018;324.0
80126509;12;2019;462.0
80127294;1;2018;10.0
80127294;1;2019;83.0
80127294;1;2020;215.0
80127294;2;2019;117.0
80127294;3;2018;3.0
80127294;3;2019;912.0
80127294;4;2018;1.0
80127294;4;2019;926.0
80127294;5;2018;6.0
80127294;5;2019;1028.0
80127294;6;2018;21.0
80127294;6;2019;967.0
80127294;7;2018;7.0
80127294;7;2019;1124.0
80127294;8;2018;12.0
80127294;8;2019;1341.0
80127294;9;2018;18.0
80127294;9;2019;1257.0
80127294;10;2018;111.0
80127294;10;2019;1415.0
80127294;11;2017;2.0
80127294;11;2018;175.0
80127294;11;2019;1419.0
80127294;12;2017;16.0
80127294;12;2018;134.0
80127294;12;2019;1320.0
80127708;1;2019;18.0
80127708;1;2020;4.0
80127708;2;2019;21.0
80127708;3;2018;4.0
80127708;3;2019;26.0
80127708;4;2018;4.0
80127708;4;2019;32.0
80127708;5;2018;7.0
80127708;5;2019;16.0
80127708;6;2018;10.0
80127708;6;2019;28.0
80127708;7;2018;10.0
80127708;7;2019;26.0
80127708;8;2018;21.0
80127708;8;2019;31.0
80127708;9;2018;11.0
80127708;9;2019;24.0
80127708;10;2018;17.0
80127708;10;2019;37.0
80127708;11;2018;18.0
80127708;11;2019;32.0
80127708;12;2018;19.0
80127708;12;2019;40.0
80139255;1;2019;2.0
80139255;2;2019;4.0
80139255;3;2019;1.0
80139255;4;2019;3.0
80139255;5;2019;2.0
80139255;6;2019;2.0
80139255;7;2019;2.0
80139255;8;2019;2.0
80139255;9;2019;3.0
80139255;10;2018;2.0
80139255;10;2019;2.0
80139255;11;2018;3.0
80139255;11;2019;2.0
80139255;12;2018;1.0
80139255;12;2019;9.0
80139257;11;2019;1.0
80139257;12;2019;0.0
80139650;1;2020;51.0
80139650;2;2019;6.0
80139650;3;2019;103.0
80139650;4;2019;97.0
80139650;5;2019;166.0
80139650;6;2019;183.0
80139650;7;2019;177.0
80139650;8;2019;216.0
80139650;9;2019;155.0
80139650;10;2019;222.0
80139650;11;2019;219.0
80139650;12;2019;227.0
80171777;1;2020;4.0
80171777;9;2019;2.0
80171777;10;2019;8.0
80171777;11;2019;8.0
80171777;12;2019;27.0
81997131;1;2019;383.0
81997131;1;2020;3.0
81997131;2;2019;247.0
81997131;3;2019;267.0
81997131;4;2019;213.0
81997131;5;2019;148.0
81997131;6;2019;116.0
81997131;7;2019;88.0
81997131;8;2019;64.0
81997131;9;2019;49.0
81997131;10;2019;36.0
81997131;11;2018;200.0
81997131;11;2019;30.0
81997131;12;2018;723.0
81997131;12;2019;37.0
82000784;8;2018;6.0
82000784;9;2018;2.0
82006839;1;2019;59.0
82006839;1;2020;7.0
82006839;2;2019;30.0
82006839;3;2019;27.0
82006839;4;2019;28.0
82006839;5;2019;19.0
82006839;6;2019;19.0
82006839;7;2019;26.0
82006839;8;2019;29.0
82006839;9;2019;32.0
82006839;10;2018;1.0
82006839;10;2019;21.0
82006839;11;2018;56.0
82006839;11;2019;37.0
82006839;12;2018;104.0
82006839;12;2019;39.0
82007550;7;2019;0.0
82010151;1;2019;171.0
82010151;2;2019;26.0
82010151;3;2019;8.0
82010151;4;2019;5.0
82010151;5;2019;1.0
82010151;6;2019;-1.0
82010151;7;2019;14.0
82010151;8;2019;11.0
82010151;9;2019;5.0
82010151;10;2018;50.0
82010151;10;2019;14.0
82010151;11;2018;980.0
82010151;11;2019;8.0
82010151;12;2018;1038.0
82010151;12;2019;8.0
82025179;1;2020;2.0
82025179;2;2019;3.0
82025179;3;2019;1.0
82025179;4;2019;5.0
82025179;5;2019;16.0
82025179;6;2019;23.0
82025179;7;2019;39.0
82025179;8;2019;48.0
82025179;9;2019;20.0
82025179;10;2019;19.0
82025179;11;2019;13.0
82025179;12;2019;27.0
82025180;12;2019;2.0
82025181;12;2018;1.0
82025182;5;2019;1.0
82025182;6;2019;1.0
82025183;2;2019;1.0
82025183;3;2019;1.0
82025183;5;2019;0.0
82025183;7;2019;1.0
82025183;10;2019;1.0
82025183;11;2019;1.0
82025183;12;2019;1.0
82025184;1;2020;1.0
82025184;2;2019;1.0
82025184;4;2019;1.0
82025184;6;2019;1.0
82025184;7;2019;2.0
82025184;8;2019;1.0
82025184;10;2019;2.0
82025184;11;2019;1.0
82025184;12;2019;1.0
82025185;7;2019;2.0
82025185;8;2019;2.0
82025185;10;2019;1.0
82025185;12;2019;1.0
82025186;7;2019;1.0
82025187;2;2019;2.0
82025187;7;2019;1.0
82025187;9;2019;1.0
82025187;10;2019;-1.0
82025187;12;2019;1.0
82025188;4;2019;1.0
82025188;6;2019;1.0
82025188;10;2019;1.0
82025188;11;2019;1.0
82025188;12;2019;1.0
82025189;1;2020;1.0
82025189;2;2019;2.0
82025189;4;2019;2.0
82025189;5;2019;0.0
82025189;8;2019;4.0
82025189;9;2019;2.0
82025189;12;2019;1.0
82025199;5;2019;1.0
82025199;6;2019;2.0
82025199;7;2019;2.0
82025199;8;2019;6.0
82025199;9;2019;6.0
82025200;5;2019;4.0
82025200;6;2019;1.0
82025201;3;2019;2.0
82025202;6;2019;1.0
82025204;4;2019;1.0
82025204;5;2019;1.0
82025205;3;2019;4.0
82025205;4;2019;2.0
82025205;5;2019;0.0
82025205;6;2019;1.0
82025205;7;2019;1.0
82025205;8;2019;1.0
82025205;9;2019;4.0
82025205;10;2019;3.0
82025205;11;2019;1.0
82025206;2;2019;1.0
82025206;3;2019;7.0
82025206;4;2019;8.0
82025206;5;2019;2.0
82025206;6;2019;3.0
82025206;7;2019;3.0
82025206;8;2019;1.0
82025206;9;2019;8.0
82025206;10;2019;2.0
82025206;11;2019;3.0
82025210;1;2020;1.0
82025210;3;2019;1.0
82025210;9;2019;1.0
82025210;10;2019;1.0
82025210;11;2019;5.0
82025210;12;2019;1.0
82025211;1;2019;1.0
82025211;2;2019;1.0
82025211;10;2019;0.0
82025211;12;2019;2.0
82025212;6;2019;1.0
82025212;8;2019;2.0
82025212;10;2019;1.0
82025212;12;2019;1.0
82025213;5;2019;1.0
82025213;7;2019;1.0
82025213;12;2019;1.0
82025216;6;2019;1.0
82025216;7;2019;1.0
82025216;8;2019;1.0
82025216;10;2019;1.0
82025216;11;2019;2.0
82025216;12;2019;2.0
82025218;2;2019;2.0
82025218;4;2019;1.0
82025218;7;2019;1.0
82025218;8;2019;1.0
82025218;9;2019;2.0
82025218;11;2019;2.0
82025218;12;2019;1.0
82025219;8;2019;2.0
82025219;10;2019;1.0
82025219;11;2019;1.0
82025220;1;2019;1.0
82025220;2;2019;1.0
82025220;4;2019;1.0
82025220;5;2019;2.0
82025220;12;2019;1.0
82034175;2;2019;9.0
82034175;3;2019;836.0
82034175;4;2019;586.0
82034175;5;2019;208.0
82034175;6;2019;134.0
82034175;7;2019;133.0
82034175;8;2019;145.0
82034175;9;2019;191.0
82034175;10;2019;165.0
82034175;11;2019;41.0
82034175;12;2019;9.0
82038871;3;2019;1.0
82038871;4;2019;1.0
82038871;10;2019;1.0
82038871;11;2019;1.0
82038871;12;2019;1.0
82038872;10;2019;1.0
82039275;1;2019;0.0
82039275;1;2020;1.0
82039275;2;2019;1.0
82039275;4;2019;1.0
82039275;5;2019;2.0
82039275;7;2019;1.0
82039275;8;2019;1.0
82039275;9;2019;2.0
82039275;10;2019;6.0
82039275;11;2019;10.0
82039275;12;2019;2.0
82039321;1;2020;1.0
82039321;4;2019;2.0
82039321;5;2019;4.0
82039321;6;2019;8.0
82039321;7;2019;6.0
82039321;8;2019;15.0
82039321;9;2019;1.0
82039321;10;2019;6.0
82039321;11;2019;5.0
82039321;12;2019;1.0
82039323;4;2019;6.0
82039323;5;2019;1.0
82039323;6;2019;4.0
82039323;7;2019;9.0
82039323;8;2019;4.0
82039323;9;2019;3.0
82039323;10;2019;6.0
82039323;11;2019;3.0
82039323;12;2019;3.0
82039324;12;2019;5.0
82039325;1;2019;2.0
82039325;2;2019;1.0
82039325;3;2019;2.0
82039325;6;2019;1.0
82039325;7;2019;1.0
82039325;8;2019;3.0
82039325;9;2019;6.0
82039325;10;2019;8.0
82039325;11;2019;4.0
82039325;12;2018;1.0
82039325;12;2019;6.0
82039326;4;2019;1.0
82039326;5;2019;3.0
82039326;7;2019;1.0
82039326;8;2019;2.0
82039326;9;2019;4.0
82039326;10;2019;11.0
82039326;11;2019;7.0
82039326;12;2019;6.0
82039327;2;2019;1.0
82039327;3;2019;4.0
82039327;5;2019;1.0
82039327;7;2019;2.0
82039327;9;2019;1.0
82039327;10;2019;1.0
82039327;12;2019;3.0
82039328;6;2019;1.0
82039328;8;2019;4.0
82039328;9;2019;14.0
82039328;10;2019;11.0
82039328;11;2019;10.0
82039328;12;2019;11.0
82039331;1;2019;1.0
82039331;2;2019;1.0
82039331;3;2019;1.0
82039331;4;2019;1.0
82039331;6;2019;1.0
82039331;8;2019;1.0
82039332;5;2019;1.0
82039332;9;2019;2.0
82039332;10;2019;3.0
82039332;11;2019;1.0
82039332;12;2019;2.0
82039333;1;2019;1.0
82039333;1;2020;3.0
82039333;3;2019;1.0
82039333;4;2019;1.0
82039333;7;2019;2.0
82039333;8;2019;3.0
82039333;9;2019;7.0
82039333;10;2019;7.0
82039333;11;2019;2.0
82039333;12;2019;6.0
82039334;1;2019;4.0
82039334;1;2020;1.0
82039334;2;2019;8.0
82039334;3;2019;3.0
82039334;4;2019;6.0
82039334;5;2019;3.0
82039334;6;2019;2.0
82039334;7;2019;2.0
82039334;8;2019;2.0
82039334;9;2019;8.0
82039334;10;2019;5.0
82039334;11;2019;5.0
82039334;12;2019;9.0
82039335;1;2020;2.0
82039335;8;2019;3.0
82039335;9;2019;-1.0
82039335;10;2019;3.0
82039335;11;2019;4.0
82039335;12;2019;14.0
82039336;1;2019;0.0
82039336;1;2020;-1.0
82039336;4;2019;1.0
82039336;5;2019;2.0
82039336;6;2019;3.0
82039336;7;2019;2.0
82039336;8;2019;2.0
82039336;9;2019;2.0
82039336;10;2019;2.0
82039336;11;2019;1.0
82039336;12;2018;1.0
82039336;12;2019;1.0
82039337;4;2019;3.0
82039337;5;2019;5.0
82039337;6;2019;16.0
82039337;7;2019;13.0
82039337;8;2019;5.0
82039337;9;2019;8.0
82039337;10;2019;13.0
82039337;11;2019;10.0
82039337;12;2019;13.0
82039338;1;2020;1.0
82039338;3;2019;1.0
82039338;4;2019;1.0
82039338;5;2019;1.0
82039338;6;2019;1.0
82039338;7;2019;3.0
82039338;8;2019;2.0
82039338;9;2019;2.0
82039338;10;2019;1.0
82039339;1;2019;1.0
82039339;3;2019;1.0
82039339;6;2019;4.0
82039339;7;2019;4.0
82039339;8;2019;4.0
82039339;9;2019;8.0
82039339;10;2019;6.0
82039339;11;2019;7.0
82039340;1;2019;1.0
82039340;3;2019;1.0
82039340;5;2019;1.0
82039340;6;2019;3.0
82039340;7;2019;4.0
82039341;3;2019;1.0
82039341;5;2019;1.0
82039341;6;2019;8.0
82039341;7;2019;8.0
82039341;8;2019;11.0
82039341;9;2019;6.0
82039341;10;2019;8.0
82039341;11;2019;1.0
82039341;12;2019;3.0
82039342;3;2019;1.0
82039342;4;2019;1.0
82039342;5;2019;5.0
82039342;6;2019;2.0
82039342;7;2019;2.0
82039342;8;2019;6.0
82039342;9;2019;8.0
82039342;10;2019;11.0
82039342;11;2019;9.0
82039342;12;2019;6.0
82039343;2;2019;1.0
82039343;3;2019;3.0
82039343;4;2019;1.0
82039343;5;2019;1.0
82039343;6;2019;2.0
82039343;7;2019;1.0
82039343;8;2019;2.0
82039343;9;2019;1.0
82039343;11;2019;2.0
82039343;12;2019;5.0
82039344;1;2020;1.0
82039344;3;2019;1.0
82039344;4;2019;3.0
82039344;6;2019;1.0
82039344;7;2019;1.0
82039344;10;2019;1.0
82039344;12;2019;2.0
82039345;4;2019;1.0
82039345;5;2019;3.0
82039345;6;2019;2.0
82039345;7;2019;3.0
82039345;9;2019;1.0
82039345;10;2019;2.0
82039345;11;2019;1.0
82039345;12;2019;2.0
82039346;5;2019;1.0
82039347;1;2019;1.0
82039347;5;2019;1.0
82039347;7;2019;3.0
82039347;8;2019;1.0
82039347;11;2019;1.0
82039348;3;2019;1.0
82039348;4;2019;3.0
82039348;5;2019;1.0
82039348;6;2019;0.0
82039348;7;2019;2.0
82039349;2;2019;1.0
82039349;4;2019;4.0
82039349;5;2019;4.0
82039349;6;2019;2.0
82039349;7;2019;5.0
82039349;8;2019;4.0
82039349;12;2019;1.0
82039350;5;2019;5.0
82039350;6;2019;2.0
82039350;7;2019;1.0
82039350;8;2019;3.0
82039350;9;2019;2.0
82039350;10;2019;1.0
82039350;11;2019;1.0
82039350;12;2019;1.0
82039351;3;2019;1.0
82039351;5;2019;3.0
82039351;6;2019;5.0
82039351;7;2019;4.0
82039351;8;2019;8.0
82039351;9;2019;8.0
82039351;10;2019;8.0
82039351;11;2019;4.0
82039351;12;2019;3.0
82039352;3;2019;1.0
82039352;4;2019;3.0
82039352;5;2019;7.0
82039352;6;2019;6.0
82039352;7;2019;4.0
82039352;10;2019;6.0
82039352;12;2019;1.0
82039353;3;2019;1.0
82039353;4;2019;5.0
82039353;5;2019;5.0
82039353;6;2019;5.0
82039353;7;2019;12.0
82039353;9;2019;1.0
82039355;9;2019;1.0
82039355;10;2019;5.0
82039355;11;2019;9.0
82039355;12;2019;6.0
82039356;3;2019;1.0
82039358;1;2020;1.0
82039358;3;2019;1.0
82039358;4;2019;2.0
82039358;5;2019;2.0
82039358;6;2019;2.0
82039358;7;2019;1.0
82039358;8;2019;4.0
82039358;9;2019;3.0
82039358;10;2019;4.0
82039358;11;2019;2.0
82039358;12;2019;2.0
82039362;1;2019;1.0
82039362;5;2019;1.0
82039362;6;2019;2.0
82039362;8;2019;1.0
82039363;6;2019;1.0
82039363;9;2019;1.0
82039363;12;2019;1.0
82039364;1;2020;1.0
82039364;2;2019;2.0
82039364;3;2019;4.0
82039364;4;2019;1.0
82039364;5;2019;4.0
82039364;6;2019;3.0
82039364;7;2019;1.0
82039364;8;2019;5.0
82039364;9;2019;8.0
82039364;10;2019;8.0
82039364;11;2019;8.0
82039364;12;2019;8.0
82039368;6;2019;1.0
82039369;6;2019;0.0
82039369;7;2019;1.0
82039370;4;2019;1.0
82039370;5;2019;2.0
82039370;7;2019;2.0
82039370;8;2019;4.0
82039370;9;2019;2.0
82039370;10;2019;4.0
82039370;11;2019;1.0
82039371;1;2019;2.0
82039371;3;2019;1.0
82039371;5;2019;7.0
82039371;6;2019;2.0
82039371;7;2019;4.0
82039371;8;2019;5.0
82039371;9;2019;4.0
82039371;10;2019;1.0
82039371;11;2019;2.0
82039371;12;2018;1.0
82039371;12;2019;2.0
82039372;6;2019;1.0
82039373;4;2019;1.0
82039373;8;2019;1.0
82039373;9;2019;3.0
82039373;10;2019;2.0
82039373;11;2019;1.0
82039375;4;2019;3.0
82039375;5;2019;1.0
82039375;6;2019;2.0
82039375;9;2019;4.0
82039376;1;2020;1.0
82039376;3;2019;1.0
82039376;4;2019;1.0
82039376;5;2019;3.0
82039376;6;2019;1.0
82039376;7;2019;1.0
82039376;8;2019;2.0
82039376;9;2019;1.0
82039376;10;2019;1.0
82039376;11;2019;2.0
82039376;12;2019;1.0
82039377;7;2019;1.0
82039377;10;2019;1.0
82039378;1;2020;1.0
82039378;3;2019;0.0
82039378;4;2019;1.0
82039378;6;2019;2.0
82039378;7;2019;3.0
82039378;8;2019;2.0
82039378;9;2019;0.0
82039378;10;2019;2.0
82039378;12;2019;1.0
82039381;5;2019;2.0
82039381;10;2019;1.0
82039381;12;2019;1.0
82039382;10;2019;2.0
82039382;12;2019;1.0
82039383;9;2019;1.0
82039385;7;2019;1.0
82039388;5;2019;1.0
82039389;10;2019;1.0
82039396;4;2019;1.0
82039396;6;2019;1.0
82039396;7;2019;3.0
82039396;8;2019;3.0
82039396;9;2019;1.0
82039396;10;2019;4.0
82039396;11;2019;1.0
82039396;12;2019;2.0
82039397;4;2019;1.0
82039397;6;2019;0.0
82039397;9;2019;1.0
82039398;10;2019;3.0
82039398;11;2019;1.0
82039399;8;2019;1.0
82039400;1;2019;1.0
82039400;2;2019;1.0
82039400;3;2019;1.0
82039401;1;2020;1.0
82039401;3;2019;1.0
82039401;9;2019;2.0
82039401;11;2019;1.0
82039402;1;2019;1.0
82039402;2;2019;1.0
82039402;5;2019;3.0
82039402;9;2019;1.0
82039402;10;2019;1.0
82039403;1;2019;1.0
82039403;2;2019;1.0
82039403;3;2019;1.0
82039403;4;2019;1.0
82039403;7;2019;0.0
82039403;8;2019;2.0
82039403;9;2019;1.0
82039403;10;2019;3.0
82039403;12;2019;2.0
82039405;4;2019;1.0
82039405;5;2019;1.0
82039405;9;2019;2.0
82039405;11;2019;1.0
82039405;12;2019;1.0
82039406;2;2019;2.0
82039406;6;2019;1.0
82039406;10;2019;1.0
82039407;7;2019;1.0
82039407;9;2019;1.0
82039407;10;2019;4.0
82039407;11;2019;1.0
82039408;3;2019;1.0
82039408;5;2019;1.0
82039408;7;2019;1.0
82039408;11;2019;2.0
82039414;6;2019;1.0
82039415;4;2019;1.0
82039415;5;2019;1.0
82039417;3;2019;1.0
82039417;6;2019;1.0
82039417;7;2019;1.0
82039417;10;2019;2.0
82039417;11;2019;1.0
82039417;12;2019;3.0
82039418;1;2019;2.0
82039418;1;2020;3.0
82039418;2;2019;1.0
82039418;3;2019;2.0
82039418;4;2019;2.0
82039418;5;2019;2.0
82039418;6;2019;5.0
82039418;7;2019;6.0
82039418;8;2019;9.0
82039418;9;2019;4.0
82039418;10;2019;5.0
82039418;11;2019;6.0
82039418;12;2019;1.0
82039419;2;2019;1.0
82039419;3;2019;1.0
82039419;5;2019;1.0
82039419;6;2019;2.0
82039419;7;2019;2.0
82039419;8;2019;5.0
82039419;9;2019;1.0
82039419;10;2019;6.0
82039420;1;2019;0.0
82039420;3;2019;2.0
82039420;4;2019;3.0
82039420;5;2019;3.0
82039420;6;2019;8.0
82039420;7;2019;2.0
82039420;8;2019;3.0
82039420;9;2019;4.0
82039420;10;2019;4.0
82039420;12;2018;1.0
82039421;7;2019;2.0
82039422;6;2019;1.0
82039422;8;2019;1.0
82039422;12;2019;1.0
82039423;5;2019;2.0
82039424;3;2019;1.0
82039424;4;2019;1.0
82039424;6;2019;1.0
82039424;8;2019;1.0
82039424;9;2019;2.0
82039425;4;2019;1.0
82039425;5;2019;1.0
82039425;6;2019;1.0
82039425;7;2019;1.0
82039425;8;2019;2.0
82039425;9;2019;2.0
82039425;10;2019;0.0
82039426;12;2019;1.0
82039427;2;2019;1.0
82039427;3;2019;2.0
82039427;5;2019;1.0
82039427;6;2019;1.0
82039427;7;2019;1.0
82039427;8;2019;1.0
82039428;4;2019;1.0
82039428;5;2019;2.0
82039428;6;2019;2.0
82039428;8;2019;3.0
82039428;10;2019;3.0
82039428;12;2019;1.0
82039429;2;2019;1.0
82039429;3;2019;1.0
82039430;2;2019;1.0
82039430;3;2019;1.0
82039430;4;2019;2.0
82039430;6;2019;1.0
82039430;8;2019;1.0
82039430;9;2019;2.0
82039430;10;2019;6.0
82039430;11;2019;4.0
82039430;12;2019;12.0
82039431;2;2019;1.0
82039431;6;2019;1.0
82039431;10;2019;1.0
82039431;11;2019;1.0
82039433;2;2019;1.0
82039433;8;2019;2.0
82039433;10;2019;3.0
82039433;11;2019;2.0
82039433;12;2019;1.0
82039434;1;2020;1.0
82039434;4;2019;1.0
82039434;7;2019;1.0
82039434;9;2019;5.0
82039434;11;2019;2.0
82039434;12;2019;5.0
82041112;1;2020;3.0
82041112;4;2019;1.0
82041112;7;2019;2.0
82041112;8;2019;2.0
82041112;9;2019;5.0
82041112;10;2019;3.0
82041112;11;2019;7.0
82041112;12;2019;7.0
82047529;10;2019;2.0
82047532;10;2019;9.0
82047532;11;2019;7.0
82047532;12;2019;7.0
82049030;9;2019;2.0
82049030;11;2019;3.0
82049030;12;2019;2.0
82071354;1;2019;2.0
82071354;1;2020;15.0
82071354;2;2019;14.0
82071354;3;2019;23.0
82071354;4;2019;49.0
82071354;5;2019;60.0
82071354;6;2019;70.0
82071354;7;2019;73.0
82071354;8;2019;88.0
82071354;9;2019;73.0
82071354;10;2019;82.0
82071354;11;2019;102.0
82071354;12;2019;89.0
82077941;1;2020;2.0
82077941;3;2019;4.0
82077941;4;2019;7.0
82077941;5;2019;6.0
82077941;6;2019;4.0
82077941;7;2019;5.0
82077941;8;2019;15.0
82077941;9;2019;10.0
82077941;10;2019;10.0
82077941;11;2019;14.0
82077941;12;2019;13.0
82079318;3;2019;2.0
82079318;4;2019;-1.0
82079318;6;2019;2.0
82079318;9;2019;3.0
82079318;10;2019;2.0
82079318;11;2019;1.0
82079318;12;2019;2.0
82090954;1;2020;1.0
82090954;3;2019;2.0
82090954;4;2019;-2.0
82090954;5;2019;3.0
82090954;6;2019;2.0
82090954;7;2019;-1.0
82090954;8;2019;1.0
82090954;9;2019;5.0
82090954;10;2019;2.0
82090954;11;2019;8.0
82090954;12;2019;9.0
82090956;1;2020;1.0
82090956;3;2019;1.0
82090956;4;2019;8.0
82090956;5;2019;6.0
82090956;6;2019;4.0
82090956;7;2019;11.0
82090956;8;2019;4.0
82090956;9;2019;3.0
82090956;10;2019;4.0
82090956;11;2019;10.0
82090956;12;2019;5.0
82090958;1;2020;1.0
82090958;5;2019;6.0
82090958;6;2019;0.0
82090958;7;2019;2.0
82090958;8;2019;1.0
82090958;9;2019;2.0
82090958;10;2019;0.0
82090958;11;2019;6.0
82090958;12;2019;5.0
82091014;1;2020;0.0
82091014;6;2019;1.0
82091014;8;2019;1.0
82091014;10;2019;2.0
82091014;11;2019;-1.0
82091014;12;2019;5.0
82182219;1;2020;-1.0
82182219;6;2019;1.0
82182219;7;2019;4.0
82182219;8;2019;3.0
82182219;9;2019;3.0
82182219;10;2019;1.0
82182219;11;2019;10.0
82182219;12;2019;8.0
82187067;1;2020;1.0
82187067;8;2019;3.0
82187067;9;2019;2.0
82187067;10;2019;4.0
82187067;11;2019;2.0
82187067;12;2019;2.0
82195604;1;2020;1.0
82195604;10;2019;2.0
82195604;11;2019;4.0
82195604;12;2019;1.0
82195605;9;2019;1.0
82195605;10;2019;2.0
82195605;11;2019;1.0
82195605;12;2019;5.0
82205641;8;2019;1.0
82205641;10;2019;1.0
82205641;12;2019;1.0
82261678;1;2020;2.0
82261678;9;2019;4.0
82261678;10;2019;3.0
82261678;11;2019;2.0
82261678;12;2019;6.0
82261679;1;2020;2.0
82261679;8;2019;2.0
82261679;9;2019;5.0
82261679;10;2019;2.0
82261679;11;2019;7.0
82261679;12;2019;8.0
82261680;8;2019;1.0
82261680;9;2019;3.0
82261680;10;2019;2.0
82261680;11;2019;8.0
82261680;12;2019;4.0
82261681;1;2020;3.0
82261681;8;2019;1.0
82261681;9;2019;2.0
82261681;10;2019;3.0
82261681;11;2019;7.0
82261681;12;2019;10.0
82261682;9;2019;3.0
82261682;11;2019;2.0
82261682;12;2019;6.0
82304452;1;2020;29.0
82304452;11;2019;31.0
82304452;12;2019;115.0
