NUM_ART;week_of_year;year_of_calendar;QTE_VTE
74493405;26;2017;12.0
74493405;26;2018;9.0
74493405;26;2019;19.0
74493405;27;2017;12.0
74493405;27;2018;19.0
74493405;27;2019;19.0
74493405;28;2017;5.0
74493405;28;2018;20.0
74493405;28;2019;21.0
74493405;29;2017;6.0
74493405;29;2018;16.0
74493405;29;2019;29.0
74493405;30;2017;7.0
74493405;30;2018;17.0
74493405;30;2019;18.0
74493405;31;2017;12.0
74493405;31;2018;14.0
74493405;31;2019;23.0
74493405;32;2017;13.0
74493405;32;2018;18.0
74493405;32;2019;17.0
74493405;33;2017;12.0
74493405;33;2018;12.0
74493405;33;2019;15.0
74493405;34;2017;6.0
74493405;34;2018;14.0
74493405;34;2019;18.0
74493405;35;2017;13.0
74493405;35;2018;15.0
74493405;35;2019;35.0
74493405;36;2017;11.0
74493405;36;2018;17.0
74493405;36;2019;25.0
74493405;37;2017;6.0
74493405;37;2018;23.0
74493405;37;2019;19.0
74493405;38;2017;16.0
74493405;38;2018;19.0
74493405;38;2019;26.0
74493405;39;2017;15.0
74493405;39;2018;23.0
74493405;39;2019;35.0
74493405;40;2017;20.0
74493405;40;2018;20.0
74493405;40;2019;34.0
74493405;41;2017;10.0
74493405;41;2018;26.0
74493405;41;2019;25.0
74493405;42;2017;11.0
74493405;42;2018;28.0
74493405;42;2019;32.0
74493405;43;2017;27.0
74493405;43;2018;28.0
74493405;43;2019;42.0
74493405;44;2017;18.0
74493405;44;2018;15.0
74493405;44;2019;41.0
74493405;45;2017;13.0
74493405;45;2018;19.0
74493405;45;2019;35.0
74493405;46;2017;12.0
74493405;46;2018;19.0
74493405;46;2019;22.0
74493405;47;2017;8.0
74493405;47;2018;25.0
74493405;47;2019;38.0
74493405;48;2017;13.0
74493405;48;2018;23.0
74493405;48;2019;35.0
74493405;49;2017;12.0
74493405;49;2018;28.0
74493405;49;2019;31.0
74493405;50;2017;10.0
74493405;50;2018;36.0
74493405;50;2019;36.0
74493405;51;2017;22.0
74493405;51;2018;9.0
74493405;51;2019;30.0
74493405;52;2017;14.0
74493405;52;2018;3.0
74493405;52;2019;13.0
74493412;0;2018;8.0
74493412;0;2019;9.0
74493412;0;2020;7.0
74493412;1;2018;7.0
74493412;1;2019;16.0
74493412;1;2020;1.0
74493412;2;2018;5.0
74493412;2;2019;13.0
74493412;3;2018;8.0
74493412;3;2019;13.0
74493412;4;2018;2.0
74493412;4;2019;8.0
74493412;5;2018;10.0
74493412;5;2019;12.0
74493412;6;2018;8.0
74493412;6;2019;11.0
74493412;7;2018;7.0
74493412;7;2019;8.0
74493412;8;2018;13.0
74493412;8;2019;24.0
74493412;9;2018;10.0
74493412;9;2019;14.0
74493412;10;2018;11.0
74493412;10;2019;20.0
74493412;11;2018;13.0
74493412;11;2019;18.0
74493412;12;2018;14.0
74493412;12;2019;18.0
74493412;13;2017;1.0
74493412;13;2018;10.0
74493412;13;2019;20.0
74493412;14;2017;1.0
74493412;14;2018;17.0
74493412;14;2019;22.0
74493412;15;2017;1.0
74493412;15;2018;11.0
74493412;15;2019;24.0
74493412;16;2017;1.0
74493412;16;2018;20.0
74493412;16;2019;14.0
74493412;17;2017;0.0
74493412;17;2018;12.0
74493412;17;2019;14.0
74493412;18;2018;24.0
74493412;18;2019;16.0
74493412;19;2017;2.0
74493412;19;2018;21.0
74493412;19;2019;14.0
74493412;20;2017;3.0
74493412;20;2018;20.0
74493412;20;2019;15.0
74493412;21;2017;1.0
74493412;21;2018;19.0
74493412;21;2019;9.0
74493412;22;2017;5.0
74493412;22;2018;12.0
74493412;22;2019;18.0
74493412;23;2017;5.0
74493412;23;2018;20.0
74493412;23;2019;12.0
74493412;24;2017;4.0
74493412;24;2018;12.0
74493412;24;2019;9.0
74493412;25;2017;6.0
74493412;25;2018;19.0
74493412;25;2019;7.0
74493412;26;2017;7.0
74493412;26;2018;7.0
74493412;26;2019;13.0
74493412;27;2017;8.0
74493412;27;2018;13.0
74493412;27;2019;17.0
74493412;28;2017;3.0
74493412;28;2018;17.0
74493412;28;2019;24.0
74493412;29;2017;1.0
74493412;29;2018;23.0
74493412;29;2019;23.0
74493412;30;2017;3.0
74493412;30;2018;21.0
74493412;30;2019;18.0
74493412;31;2017;7.0
74493412;31;2018;9.0
74493412;31;2019;15.0
74493412;32;2017;2.0
74493412;32;2018;23.0
74493412;32;2019;17.0
74493412;33;2017;2.0
74493412;33;2018;13.0
74493412;33;2019;17.0
74493412;34;2017;2.0
74493412;34;2018;16.0
74493412;34;2019;21.0
74493412;35;2017;3.0
74493412;35;2018;27.0
74493412;35;2019;12.0
74493412;36;2017;8.0
74493412;36;2018;18.0
74493412;36;2019;14.0
74493412;37;2017;8.0
74493412;37;2018;22.0
74493412;37;2019;10.0
74493412;38;2017;5.0
74493412;38;2018;18.0
74493412;38;2019;15.0
74493412;39;2017;8.0
74493412;39;2018;25.0
74493412;39;2019;13.0
74493412;40;2017;10.0
74493412;40;2018;18.0
74493412;40;2019;12.0
74493412;41;2017;9.0
74493412;41;2018;28.0
74493412;41;2019;24.0
74493412;42;2017;8.0
74493412;42;2018;17.0
74493412;42;2019;17.0
74493412;43;2017;6.0
74493412;43;2018;22.0
74493412;43;2019;24.0
74493412;44;2017;14.0
74493412;44;2018;25.0
74493412;44;2019;33.0
74493412;45;2017;8.0
74493412;45;2018;20.0
74493412;45;2019;16.0
74493412;46;2017;5.0
74493412;46;2018;26.0
74493412;46;2019;31.0
74493412;47;2017;10.0
74493412;47;2018;29.0
74493412;47;2019;41.0
74493412;48;2017;10.0
74493412;48;2018;31.0
74493412;48;2019;33.0
74493412;49;2017;15.0
74493412;49;2018;15.0
74493412;49;2019;35.0
74493412;50;2017;17.0
74493412;50;2018;18.0
74493412;50;2019;37.0
74493412;51;2017;20.0
74493412;51;2018;18.0
74493412;51;2019;23.0
74493412;52;2017;9.0
74493412;52;2018;-1.0
74493412;52;2019;6.0
74508273;0;2018;1.0
74508273;1;2017;6.0
74508273;1;2018;2.0
74508273;2;2017;2.0
74508273;3;2017;2.0
74508273;4;2017;3.0
74508273;4;2018;2.0
74508273;5;2017;5.0
74508273;6;2017;4.0
74508273;6;2018;1.0
74508273;7;2017;4.0
74508273;7;2018;4.0
74508273;8;2017;1.0
74508273;8;2018;3.0
74508273;9;2017;7.0
74508273;9;2018;1.0
74508273;10;2017;6.0
74508273;10;2018;0.0
74508273;11;2017;2.0
74508273;12;2017;6.0
74508273;13;2017;5.0
74508273;13;2018;1.0
74508273;14;2017;9.0
74508273;15;2017;4.0
74508273;15;2018;1.0
74508273;16;2017;9.0
74508273;17;2017;4.0
74508273;18;2017;4.0
74508273;18;2019;1.0
74508273;19;2017;4.0
74508273;19;2018;1.0
74508273;19;2019;1.0
74508273;20;2017;4.0
74508273;20;2018;1.0
74508273;21;2017;8.0
74508273;21;2018;2.0
74508273;22;2017;1.0
74508273;22;2018;1.0
74508273;22;2019;1.0
74508273;23;2017;4.0
74508273;24;2017;2.0
74508273;26;2017;15.0
74508273;27;2017;5.0
74508273;28;2017;1.0
74508273;29;2017;1.0
74508273;29;2018;1.0
74508273;30;2019;2.0
74508273;31;2017;1.0
74508273;31;2019;0.0
74508273;32;2017;1.0
74508273;32;2018;2.0
74508273;33;2018;4.0
74508273;34;2017;4.0
74508273;34;2018;1.0
74508273;35;2017;2.0
74508273;35;2018;4.0
74508273;35;2019;1.0
74508273;36;2017;3.0
74508273;36;2019;1.0
74508273;37;2017;3.0
74508273;37;2018;2.0
74508273;38;2017;6.0
74508273;39;2017;6.0
74508273;41;2017;1.0
74508273;43;2017;2.0
74508273;44;2017;2.0
74508273;46;2017;2.0
74508273;47;2016;6.0
74508273;47;2017;1.0
74508273;48;2016;4.0
74508273;48;2017;1.0
74508273;49;2016;4.0
74508273;50;2016;7.0
74508273;50;2017;1.0
74508273;50;2019;1.0
74508273;51;2016;6.0
74508273;51;2017;6.0
74508273;51;2019;1.0
74508273;52;2016;5.0
74508273;52;2017;1.0
74508280;1;2018;4.0
74508280;2;2017;2.0
74508280;2;2018;7.0
74508280;5;2018;1.0
74508280;8;2017;3.0
74508280;9;2017;1.0
74508280;10;2017;7.0
74508280;11;2017;18.0
74508280;12;2017;7.0
74508280;14;2017;5.0
74508280;14;2018;1.0
74508280;15;2017;4.0
74508280;16;2017;1.0
74508280;16;2018;1.0
74508280;17;2017;2.0
74508280;17;2018;1.0
74508280;18;2017;1.0
74508280;19;2017;3.0
74508280;20;2017;3.0
74508280;21;2017;1.0
74508280;22;2017;1.0
74508280;23;2017;3.0
74508280;24;2017;2.0
74508280;25;2017;4.0
74508280;26;2017;8.0
74508280;26;2018;1.0
74508280;27;2017;3.0
74508280;28;2017;3.0
74508280;29;2017;6.0
74508280;30;2017;5.0
74508280;31;2017;3.0
74508280;32;2017;8.0
74508280;33;2017;4.0
74508280;34;2017;3.0
74508280;35;2017;5.0
74508280;36;2017;11.0
74508280;37;2017;13.0
74508280;38;2017;3.0
74508280;39;2017;4.0
74508280;40;2017;4.0
74508280;41;2017;2.0
74508280;42;2017;1.0
74508280;43;2017;3.0
74508280;44;2017;8.0
74508280;45;2017;7.0
74508280;46;2017;8.0
74508280;47;2017;10.0
74508280;48;2017;3.0
74508280;49;2017;2.0
74508280;50;2017;5.0
74508280;51;2017;8.0
74508280;52;2016;2.0
74508280;52;2017;4.0
74648364;0;2018;21.0
74648364;0;2019;29.0
74648364;0;2020;93.0
74648364;1;2017;6.0
74648364;1;2018;31.0
74648364;1;2019;53.0
74648364;1;2020;19.0
74648364;2;2017;18.0
74648364;2;2018;24.0
74648364;2;2019;57.0
74648364;3;2017;21.0
74648364;3;2018;28.0
74648364;3;2019;64.0
74648364;4;2017;19.0
74648364;4;2018;39.0
74648364;4;2019;67.0
74648364;5;2017;30.0
74648364;5;2018;36.0
74648364;5;2019;73.0
74648364;6;2017;29.0
74648364;6;2018;57.0
74648364;6;2019;85.0
74648364;7;2017;27.0
74648364;7;2018;84.0
74648364;7;2019;91.0
74648364;8;2017;43.0
74648364;8;2018;100.0
74648364;8;2019;88.0
74648364;9;2017;56.0
74648364;9;2018;110.0
74648364;9;2019;99.0
74648364;10;2017;42.0
74648364;10;2018;103.0
74648364;10;2019;108.0
74648364;11;2017;23.0
74648364;11;2018;141.0
74648364;11;2019;107.0
74648364;12;2017;47.0
74648364;12;2018;147.0
74648364;12;2019;95.0
74648364;13;2017;35.0
74648364;13;2018;102.0
74648364;13;2019;105.0
74648364;14;2017;34.0
74648364;14;2018;120.0
74648364;14;2019;103.0
74648364;15;2017;23.0
74648364;15;2018;104.0
74648364;15;2019;101.0
74648364;16;2017;22.0
74648364;16;2018;108.0
74648364;16;2019;106.0
74648364;17;2017;27.0
74648364;17;2018;92.0
74648364;17;2019;129.0
74648364;18;2017;49.0
74648364;18;2018;131.0
74648364;18;2019;115.0
74648364;19;2017;55.0
74648364;19;2018;108.0
74648364;19;2019;87.0
74648364;20;2017;50.0
74648364;20;2018;87.0
74648364;20;2019;123.0
74648364;21;2017;39.0
74648364;21;2018;88.0
74648364;21;2019;112.0
74648364;22;2017;23.0
74648364;22;2018;83.0
74648364;22;2019;117.0
74648364;23;2017;16.0
74648364;23;2018;131.0
74648364;23;2019;125.0
74648364;24;2017;39.0
74648364;24;2018;105.0
74648364;24;2019;96.0
74648364;25;2017;20.0
74648364;25;2018;90.0
74648364;25;2019;88.0
74648364;26;2017;45.0
74648364;26;2018;100.0
74648364;26;2019;81.0
74648364;27;2017;57.0
74648364;27;2018;74.0
74648364;27;2019;78.0
74648364;28;2017;52.0
74648364;28;2018;79.0
74648364;28;2019;70.0
74648364;29;2017;63.0
74648364;29;2018;79.0
74648364;29;2019;86.0
74648364;30;2017;42.0
74648364;30;2018;91.0
74648364;30;2019;75.0
74648364;31;2017;39.0
74648364;31;2018;73.0
74648364;31;2019;83.0
74648364;32;2017;54.0
74648364;32;2018;97.0
74648364;32;2019;102.0
74648364;33;2017;84.0
74648364;33;2018;85.0
74648364;33;2019;79.0
74648364;34;2017;66.0
74648364;34;2018;90.0
74648364;34;2019;95.0
74648364;35;2017;97.0
74648364;35;2018;78.0
74648364;35;2019;91.0
74648364;36;2017;76.0
74648364;36;2018;94.0
74648364;36;2019;101.0
74648364;37;2017;57.0
74648364;37;2018;86.0
74648364;37;2019;74.0
74648364;38;2017;57.0
74648364;38;2018;76.0
74648364;38;2019;93.0
74648364;39;2017;111.0
74648364;39;2018;98.0
74648364;39;2019;96.0
74648364;40;2017;171.0
74648364;40;2018;56.0
74648364;40;2019;114.0
74648364;41;2017;126.0
74648364;41;2018;67.0
74648364;41;2019;440.0
74648364;42;2017;114.0
74648364;42;2018;63.0
74648364;42;2019;514.0
74648364;43;2017;108.0
74648364;43;2018;78.0
74648364;43;2019;545.0
74648364;44;2017;95.0
74648364;44;2018;57.0
74648364;44;2019;341.0
74648364;45;2017;63.0
74648364;45;2018;40.0
74648364;45;2019;234.0
74648364;46;2017;36.0
74648364;46;2018;58.0
74648364;46;2019;215.0
74648364;47;2017;27.0
74648364;47;2018;52.0
74648364;47;2019;191.0
74648364;48;2017;21.0
74648364;48;2018;65.0
74648364;48;2019;218.0
74648364;49;2017;12.0
74648364;49;2018;83.0
74648364;49;2019;210.0
74648364;50;2017;41.0
74648364;50;2018;109.0
74648364;50;2019;239.0
74648364;51;2016;9.0
74648364;51;2017;44.0
74648364;51;2018;52.0
74648364;51;2019;193.0
74648364;52;2016;12.0
74648364;52;2017;28.0
74648364;52;2018;7.0
74648364;52;2019;54.0
74648364;53;2017;1.0
75943840;0;2018;57.0
75943840;0;2019;5.0
75943840;0;2020;0.0
75943840;1;2018;65.0
75943840;1;2019;29.0
75943840;2;2018;63.0
75943840;2;2019;9.0
75943840;3;2018;48.0
75943840;3;2019;2.0
75943840;4;2018;45.0
75943840;4;2019;7.0
75943840;5;2018;39.0
75943840;5;2019;4.0
75943840;6;2018;40.0
75943840;6;2019;2.0
75943840;7;2018;33.0
75943840;7;2019;10.0
75943840;8;2017;4.0
75943840;8;2018;30.0
75943840;8;2019;10.0
75943840;9;2017;21.0
75943840;9;2018;42.0
75943840;9;2019;12.0
75943840;10;2017;177.0
75943840;10;2018;32.0
75943840;11;2017;242.0
75943840;11;2018;26.0
75943840;12;2017;277.0
75943840;12;2018;32.0
75943840;13;2017;218.0
75943840;13;2018;13.0
75943840;13;2019;-1.0
75943840;14;2017;176.0
75943840;14;2018;10.0
75943840;14;2019;1.0
75943840;15;2017;150.0
75943840;15;2018;12.0
75943840;16;2017;127.0
75943840;16;2018;6.0
75943840;16;2019;2.0
75943840;17;2017;122.0
75943840;17;2018;18.0
75943840;17;2019;1.0
75943840;18;2017;91.0
75943840;18;2018;20.0
75943840;18;2019;2.0
75943840;19;2017;95.0
75943840;19;2018;18.0
75943840;19;2019;5.0
75943840;20;2017;97.0
75943840;20;2018;20.0
75943840;20;2019;7.0
75943840;21;2017;86.0
75943840;21;2018;21.0
75943840;21;2019;3.0
75943840;22;2017;65.0
75943840;22;2018;20.0
75943840;22;2019;8.0
75943840;23;2017;53.0
75943840;23;2018;14.0
75943840;24;2017;43.0
75943840;24;2018;16.0
75943840;24;2019;1.0
75943840;25;2017;39.0
75943840;25;2018;14.0
75943840;25;2019;2.0
75943840;26;2017;96.0
75943840;26;2018;18.0
75943840;26;2019;4.0
75943840;27;2017;317.0
75943840;27;2018;10.0
75943840;27;2019;5.0
75943840;28;2017;385.0
75943840;28;2018;12.0
75943840;28;2019;8.0
75943840;29;2017;318.0
75943840;29;2018;16.0
75943840;30;2017;301.0
75943840;30;2018;20.0
75943840;30;2019;1.0
75943840;31;2017;227.0
75943840;31;2018;19.0
75943840;31;2019;1.0
75943840;32;2017;147.0
75943840;32;2018;16.0
75943840;33;2017;127.0
75943840;33;2018;8.0
75943840;33;2019;1.0
75943840;34;2017;84.0
75943840;34;2018;8.0
75943840;35;2017;73.0
75943840;35;2018;10.0
75943840;36;2017;59.0
75943840;36;2018;14.0
75943840;37;2017;50.0
75943840;37;2018;16.0
75943840;37;2019;2.0
75943840;38;2017;42.0
75943840;38;2018;14.0
75943840;39;2017;44.0
75943840;39;2018;19.0
75943840;40;2017;101.0
75943840;40;2018;20.0
75943840;40;2019;2.0
75943840;41;2017;211.0
75943840;41;2018;11.0
75943840;41;2019;2.0
75943840;42;2017;600.0
75943840;42;2018;17.0
75943840;43;2017;667.0
75943840;43;2018;7.0
75943840;44;2017;659.0
75943840;44;2018;6.0
75943840;45;2017;374.0
75943840;45;2018;5.0
75943840;45;2019;1.0
75943840;46;2017;243.0
75943840;46;2018;5.0
75943840;46;2019;3.0
75943840;47;2017;203.0
75943840;47;2018;4.0
75943840;48;2017;144.0
75943840;48;2018;6.0
75943840;48;2019;5.0
75943840;49;2017;140.0
75943840;49;2018;7.0
75943840;50;2017;109.0
75943840;50;2018;12.0
75943840;51;2017;123.0
75943840;51;2018;15.0
75943840;52;2017;78.0
75943840;52;2018;1.0
75943840;53;2017;2.0
80055430;0;2018;31.0
80055430;0;2019;5.0
80055430;0;2020;13.0
80055430;1;2018;51.0
80055430;1;2019;9.0
80055430;1;2020;3.0
80055430;2;2018;30.0
80055430;2;2019;3.0
80055430;3;2018;24.0
80055430;3;2019;3.0
80055430;4;2018;28.0
80055430;4;2019;4.0
80055430;5;2018;24.0
80055430;5;2019;3.0
80055430;6;2018;23.0
80055430;6;2019;1.0
80055430;7;2018;8.0
80055430;8;2018;20.0
80055430;8;2019;1.0
80055430;9;2018;9.0
80055430;9;2019;2.0
80055430;10;2018;17.0
80055430;10;2019;1.0
80055430;11;2018;12.0
80055430;11;2019;1.0
80055430;12;2018;6.0
80055430;12;2019;1.0
80055430;13;2018;5.0
80055430;14;2018;1.0
80055430;15;2018;1.0
80055430;15;2019;2.0
80055430;16;2018;2.0
80055430;16;2019;1.0
80055430;17;2019;1.0
80055430;18;2018;1.0
80055430;18;2019;6.0
80055430;19;2018;2.0
80055430;19;2019;6.0
80055430;20;2019;7.0
80055430;21;2018;1.0
80055430;21;2019;6.0
80055430;22;2018;5.0
80055430;22;2019;3.0
80055430;23;2018;14.0
80055430;23;2019;6.0
80055430;24;2018;29.0
80055430;24;2019;5.0
80055430;25;2018;14.0
80055430;25;2019;3.0
80055430;26;2018;10.0
80055430;26;2019;3.0
80055430;27;2018;13.0
80055430;27;2019;11.0
80055430;28;2018;15.0
80055430;28;2019;4.0
80055430;29;2017;3.0
80055430;29;2018;6.0
80055430;29;2019;11.0
80055430;30;2017;4.0
80055430;30;2018;8.0
80055430;30;2019;25.0
80055430;31;2017;23.0
80055430;31;2018;5.0
80055430;31;2019;58.0
80055430;32;2017;21.0
80055430;32;2018;7.0
80055430;32;2019;570.0
80055430;33;2017;11.0
80055430;33;2018;5.0
80055430;33;2019;425.0
80055430;34;2017;2.0
80055430;34;2018;15.0
80055430;34;2019;330.0
80055430;35;2017;15.0
80055430;35;2018;33.0
80055430;35;2019;164.0
80055430;36;2017;11.0
80055430;36;2018;26.0
80055430;36;2019;59.0
80055430;37;2017;6.0
80055430;37;2018;17.0
80055430;37;2019;54.0
80055430;38;2017;13.0
80055430;38;2018;13.0
80055430;38;2019;61.0
80055430;39;2017;0.0
80055430;39;2018;16.0
80055430;39;2019;25.0
80055430;40;2017;4.0
80055430;40;2018;11.0
80055430;40;2019;35.0
80055430;41;2017;5.0
80055430;41;2018;7.0
80055430;41;2019;19.0
80055430;42;2017;5.0
80055430;42;2018;4.0
80055430;42;2019;16.0
80055430;43;2017;12.0
80055430;43;2018;6.0
80055430;43;2019;13.0
80055430;44;2017;10.0
80055430;44;2018;8.0
80055430;44;2019;12.0
80055430;45;2017;8.0
80055430;45;2018;9.0
80055430;45;2019;18.0
80055430;46;2017;5.0
80055430;46;2018;1.0
80055430;46;2019;7.0
80055430;47;2017;15.0
80055430;47;2018;6.0
80055430;47;2019;19.0
80055430;48;2017;12.0
80055430;48;2018;4.0
80055430;48;2019;13.0
80055430;49;2017;11.0
80055430;49;2018;4.0
80055430;49;2019;23.0
80055430;50;2017;11.0
80055430;50;2018;4.0
80055430;50;2019;13.0
80055430;51;2017;16.0
80055430;51;2018;5.0
80055430;51;2019;19.0
80055430;52;2017;24.0
80055430;52;2018;2.0
80055430;52;2019;6.0
80055451;0;2018;17.0
80055451;0;2019;18.0
80055451;0;2020;27.0
80055451;1;2018;17.0
80055451;1;2019;47.0
80055451;1;2020;9.0
80055451;2;2018;7.0
80055451;2;2019;51.0
80055451;3;2018;10.0
80055451;3;2019;47.0
80055451;4;2018;13.0
80055451;4;2019;40.0
80055451;5;2018;12.0
80055451;5;2019;64.0
80055451;6;2018;21.0
80055451;6;2019;62.0
80055451;7;2018;11.0
80055451;7;2019;53.0
80055451;8;2018;15.0
80055451;8;2019;48.0
80055451;9;2018;16.0
80055451;9;2019;47.0
80055451;10;2018;14.0
80055451;10;2019;69.0
80055451;11;2018;20.0
80055451;11;2019;41.0
80055451;12;2018;17.0
80055451;12;2019;62.0
80055451;13;2018;11.0
80055451;13;2019;57.0
80055451;14;2018;12.0
80055451;14;2019;48.0
80055451;15;2018;17.0
80055451;15;2019;54.0
80055451;16;2018;17.0
80055451;16;2019;50.0
80055451;17;2018;22.0
80055451;17;2019;36.0
80055451;18;2018;14.0
80055451;18;2019;46.0
80055451;19;2018;16.0
80055451;19;2019;50.0
80055451;20;2018;13.0
80055451;20;2019;38.0
80055451;21;2018;18.0
80055451;21;2019;43.0
80055451;22;2018;20.0
80055451;22;2019;32.0
80055451;23;2018;41.0
80055451;23;2019;67.0
80055451;24;2018;24.0
80055451;24;2019;46.0
80055451;25;2018;21.0
80055451;25;2019;47.0
80055451;26;2018;17.0
80055451;26;2019;41.0
80055451;27;2018;9.0
80055451;27;2019;22.0
80055451;28;2018;16.0
80055451;28;2019;28.0
80055451;29;2017;1.0
80055451;29;2018;26.0
80055451;29;2019;33.0
80055451;30;2017;1.0
80055451;30;2018;16.0
80055451;30;2019;21.0
80055451;31;2017;1.0
80055451;31;2018;19.0
80055451;31;2019;27.0
80055451;32;2017;1.0
80055451;32;2018;17.0
80055451;32;2019;18.0
80055451;33;2017;1.0
80055451;33;2018;22.0
80055451;33;2019;20.0
80055451;34;2017;7.0
80055451;34;2018;16.0
80055451;34;2019;15.0
80055451;35;2017;5.0
80055451;35;2018;17.0
80055451;35;2019;14.0
80055451;36;2017;2.0
80055451;36;2018;17.0
80055451;36;2019;30.0
80055451;37;2017;1.0
80055451;37;2018;16.0
80055451;37;2019;31.0
80055451;38;2017;1.0
80055451;38;2018;21.0
80055451;38;2019;20.0
80055451;39;2017;6.0
80055451;39;2018;22.0
80055451;39;2019;26.0
80055451;40;2017;2.0
80055451;40;2018;21.0
80055451;40;2019;18.0
80055451;41;2017;6.0
80055451;41;2018;22.0
80055451;41;2019;29.0
80055451;42;2017;5.0
80055451;42;2018;28.0
80055451;42;2019;24.0
80055451;43;2017;10.0
80055451;43;2018;39.0
80055451;43;2019;17.0
80055451;44;2017;5.0
80055451;44;2018;48.0
80055451;44;2019;19.0
80055451;45;2017;12.0
80055451;45;2018;28.0
80055451;45;2019;36.0
80055451;46;2017;17.0
80055451;46;2018;60.0
80055451;46;2019;39.0
80055451;47;2017;21.0
80055451;47;2018;71.0
80055451;47;2019;59.0
80055451;48;2017;43.0
80055451;48;2018;110.0
80055451;48;2019;174.0
80055451;49;2017;34.0
80055451;49;2018;141.0
80055451;49;2019;195.0
80055451;50;2017;61.0
80055451;50;2018;179.0
80055451;50;2019;248.0
80055451;51;2017;70.0
80055451;51;2018;51.0
80055451;51;2019;101.0
80055451;52;2017;24.0
80055451;52;2018;11.0
80055451;52;2019;24.0
80104514;27;2017;2.0
80104514;28;2017;1.0
80104514;29;2017;10.0
80104514;30;2017;10.0
80104514;31;2017;12.0
80104514;32;2017;20.0
80104514;33;2017;1.0
80104521;0;2018;4.0
80104521;0;2019;23.0
80104521;1;2018;3.0
80104521;1;2019;31.0
80104521;2;2018;2.0
80104521;2;2019;33.0
80104521;3;2018;1.0
80104521;3;2019;17.0
80104521;4;2018;6.0
80104521;4;2019;14.0
80104521;5;2018;0.0
80104521;5;2019;1.0
80104521;6;2018;1.0
80104521;6;2019;2.0
80104521;7;2018;3.0
80104521;7;2019;1.0
80104521;10;2019;1.0
80104521;11;2018;3.0
80104521;12;2018;3.0
80104521;14;2018;1.0
80104521;15;2018;1.0
80104521;17;2018;2.0
80104521;18;2018;1.0
80104521;19;2018;0.0
80104521;20;2018;4.0
80104521;20;2019;1.0
80104521;22;2018;0.0
80104521;24;2018;1.0
80104521;25;2018;3.0
80104521;26;2018;1.0
80104521;26;2019;1.0
80104521;27;2018;10.0
80104521;28;2018;19.0
80104521;29;2017;6.0
80104521;29;2018;36.0
80104521;30;2017;6.0
80104521;30;2018;64.0
80104521;31;2017;9.0
80104521;31;2018;63.0
80104521;32;2017;7.0
80104521;32;2018;44.0
80104521;33;2017;4.0
80104521;33;2018;46.0
80104521;33;2019;1.0
80104521;34;2017;6.0
80104521;34;2018;57.0
80104521;35;2017;14.0
80104521;35;2018;43.0
80104521;35;2019;1.0
80104521;36;2017;16.0
80104521;36;2018;17.0
80104521;37;2017;16.0
80104521;37;2018;26.0
80104521;37;2019;2.0
80104521;38;2017;9.0
80104521;38;2018;40.0
80104521;39;2017;12.0
80104521;39;2018;45.0
80104521;40;2017;8.0
80104521;40;2018;40.0
80104521;41;2017;7.0
80104521;41;2018;49.0
80104521;42;2017;7.0
80104521;42;2018;41.0
80104521;43;2017;10.0
80104521;43;2018;46.0
80104521;44;2018;54.0
80104521;45;2018;72.0
80104521;46;2018;47.0
80104521;47;2018;29.0
80104521;48;2018;14.0
80104521;49;2018;25.0
80104521;49;2019;1.0
80104521;50;2018;15.0
80104521;51;2018;17.0
80104521;52;2017;1.0
80104521;52;2018;5.0
80126506;0;2019;20.0
80126506;0;2020;35.0
80126506;1;2019;28.0
80126506;1;2020;6.0
80126506;2;2019;27.0
80126506;3;2019;30.0
80126506;4;2019;28.0
80126506;5;2019;38.0
80126506;6;2019;31.0
80126506;7;2019;33.0
80126506;8;2019;39.0
80126506;9;2019;32.0
80126506;10;2018;3.0
80126506;10;2019;34.0
80126506;11;2018;5.0
80126506;11;2019;40.0
80126506;12;2018;8.0
80126506;12;2019;37.0
80126506;13;2018;19.0
80126506;13;2019;30.0
80126506;14;2018;38.0
80126506;14;2019;54.0
80126506;15;2018;31.0
80126506;15;2019;38.0
80126506;16;2018;35.0
80126506;16;2019;37.0
80126506;17;2018;49.0
80126506;17;2019;48.0
80126506;18;2018;48.0
80126506;18;2019;42.0
80126506;19;2018;32.0
80126506;19;2019;29.0
80126506;20;2018;60.0
80126506;20;2019;30.0
80126506;21;2018;44.0
80126506;21;2019;39.0
80126506;22;2018;50.0
80126506;22;2019;44.0
80126506;23;2018;54.0
80126506;23;2019;52.0
80126506;24;2018;59.0
80126506;24;2019;30.0
80126506;25;2018;53.0
80126506;25;2019;40.0
80126506;26;2018;48.0
80126506;26;2019;36.0
80126506;27;2018;45.0
80126506;27;2019;22.0
80126506;28;2018;52.0
80126506;28;2019;35.0
80126506;29;2018;57.0
80126506;29;2019;31.0
80126506;30;2018;51.0
80126506;30;2019;45.0
80126506;31;2018;64.0
80126506;31;2019;41.0
80126506;32;2018;53.0
80126506;32;2019;41.0
80126506;33;2018;48.0
80126506;33;2019;33.0
80126506;34;2018;54.0
80126506;34;2019;43.0
80126506;35;2018;84.0
80126506;35;2019;32.0
80126506;36;2018;72.0
80126506;36;2019;34.0
80126506;37;2018;58.0
80126506;37;2019;42.0
80126506;38;2018;47.0
80126506;38;2019;48.0
80126506;39;2018;75.0
80126506;39;2019;44.0
80126506;40;2018;56.0
80126506;40;2019;36.0
